Category_Url,Product_url,ratings,reviewCounts,documents
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Minecraft-Starter-Collection-Microsoft-Windows-10-Digital-Download/528831007,5,3,"Minecraft Starter Collection, Microsoft, Windows 10, [Digital Download] This collection includes the Minecraft base game, 700 Minecoins and the Starter Pack DLC. STARTER PACK includes: Greek Mythology Mash-up, Plastic Texture Pack, Skin Pack 1, and Villains Skin Pack. To view frequently asked questions about this product visit www.e-deliverygroup.com/faq There are no returns or refunds on electronically fulfilled PIN numbers.Walmart.com is not responsible for stolen or misplaced PINs. *Pins are usually delivered in minutes or, at most, within 48 hours depending on additional order validation required by Wal-Mart or your Credit Card company. You will receive a confirmation email from Walmart.com within minutes of successful order placement. A second email from walmartonline@e-deliverygroup.com with access to your PIN will be delivered within 60 minutes* If you have issues receiving your email, go to the following webpage to access your purchase: www.walmart.e-deliverygroup.com. Enter your email address used to order on Walmart.com, your billing ZIP code and your Walmart.com Order Number (your order number can be found on your confirmation email from Walmart.com or in your Account Order History on Walmart.com).  <div class=""review-text""><p>Awsome game for the price</p></div> <div class=""review-text""><p>Took less than a day for the email to arrive and the game works perfectly.</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Halo-Master-Chief-Collection-Microsoft-Xbox-One/39507641,4.7,19,"Halo Master Chief Collection, Microsoft, Xbox One <p>Includes: Halo: Combat Evolved Anniversary, Halo 2: Anniversary, Halo 3, and Halo 4 are all included with Xbox One visual fidelity</p> Excellent Halo Collection! Includes Halo CE  and Halo 2 Anniversary Editions, Halo 3 and Halo 4 games. Also,includes a download code for the Halo Nightfall Series (Live Action Series) The game hasnt worked since release, do not buy."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/NBA-2K21-Mamba-Forever-Edition-2K-Xbox-One-710425596940/734980195,-1,-1,
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/NBA-2K20-2K-Xbox-One-710425595264/580329061,4.7,107,"NBA 2K20, 2K, Xbox One, 710425595264 <p><strong>BEST IN CLASS GAMEPLAY</strong></p> I am making a game room for my grands. They love playing the Xbox and they are going to love this game. features get more frustrating each years. Makes me wonder if the developers actually play basketball ? Players are constantly running into each other. Centers get the ball in the paint and hold it running down the clock. Cpu refuses to use player set screens.  Defenders are too fast when you get an open shot. I don't think they understand that other players don't know what your next move is or what you're thinking. Why does the cpu? You legit have to buy VC to even tolerate this game. Why do people have to spend hundreds of dollars on a my player?"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Call-of-Duty-Modern-Warfare-Activision-Xbox-One-0047875884366/725621379,4.7,79,"Call of Duty: Modern Warfare, Activision, Xbox One, 0047875884366 <p>Prepare to go dark, Modern Warfare is back The stakes have never been higher as players take on the role of lethal Tier One operators in a heart-racing saga that will affect the global balance of power. Call of Duty: Modern Warfare engulfs fans in an incredibly raw, gritty, provocative narrative that brings unrivaled intensity and shines a light on the changing nature of modern war. Developed by the studio that started it all, Infinity Ward delivers an epic reimagining of the iconic Modern Warfare series from the ground up. In the visceral and dramatic single-player story campaign, Call of Duty: Modern Warfare pushes boundaries and breaks rules the way only Modern Warfare can. Players will engage in breathtaking covert operations alongside a diverse cast of international special forces and freedom fighters throughout iconic European cities and volatile expanses of the Middle East. And the story doesn’t end there. In Call of Duty: Modern Warfare, players will be thrust into an immersive narrative spanning the entire game. Experience the ultimate online playground with classic multiplayer, or squad-up and play cooperatively in a collection of elite operations accessible to all skill levels.</p> It's another 'Call Of Duty' you know.  It has great graphics and a large community of like minded COD ""sheeple"" to join and slay. Pretty decent campaign with extensive online multiplayer. I have tried to play this game for over a week, The game says that it needs to download an update and when it get finished and you try and play the game it says you need to download the update again. I have tried this update and download at least 5 times and it does not work. Unbelievable."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Walmart-Exclusive-Marvel-Avengers-Square-Enix-Xbox-One-662248923291/297884084,4.5,8,"Walmart Exclusive: Marvel Avengers, Square Enix, Xbox One, 662248923291 WALMART EXCLUSIVE includes a set of 6 Iconic Patches! Pre-Order NOW!   <div class=""review-text""><p>Husband really likes it, plays it everyday, a little challenging, great for gamers..</p></div> <div class=""review-text""><p>False advertising! After comparing all the pre-order bonuses we choose to pre-order from walmart for their bonus package. When it arrives the bonus was not in it. We contacted Walmart they sent another one and it didn't have  the bonus content either. After contacting them again they  said there is nothing they can do it is the manufacture fault and offered to return a  couple of dollars or we could send it back. The problem is now its too late to get the bonus content because its no longer a preorder.</p></div>"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Madden-NFL-20-Electronic-Arts-Xbox-One-014633738391/804457083,4.7,139,"Madden NFL 20, Electronic Arts, Xbox One, 014633738391 Be the Face of an NFL franchise where the decisions you make matter in your journey to become an NFL Superstar in ?FACE OF THE FRANCHISE: QB1?. Feel the emotion, personality, and power of NFL Superstars with ?SUPERSTAR XFACTOR?, an all-new abilities progression system that reveals special abilities for today?s most exciting NFL Superstars heightening the level strategy and excitement in every game. My husband is really enjojng this game.  It was easy to download and instill.  The graphics and picture are really top notch.  This a game that can be played alone or wirh others. Thank you madden for bending me over and ducking me again for the 3rd year in a row. Madden 17 was the last time a good madden game was sold. Don't buy this game. I don't trust madden 21 to be good either"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Tony-Hawk-s-Pro-Skater-1-2-Activision-Xbox-One/804076244,3,2,"Tony Hawk's Pro Skater 1 + 2, Activision, Xbox One Drop back in with the most iconic skateboarding games ever made. Play Tony Hawk’s™ Pro Skater™ & Tony Hawk’s™ Pro Skater™ 2 in one epic collection, rebuilt from the ground up in incredible HD. All the pro skaters, levels and tricks are back and fully-remastered, plus more. <div class=""review-text""><p>My 11 is in love with the game already bonus came with a tony hawk skateboard but no the wheels , we can always buy some not a huge deal</p></div> If you would like to share feedback with us about pricing, delivery or other customer service issues, please contact"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Grand-Theft-Auto-V-Premium-Edition-Rockstar-Games-Xbox-One-710425590337/907577721,4.7,89,"Grand Theft Auto V: Premium Edition, Rockstar Games, Xbox One, 710425590337 <p>Rated Mature for Blood and Gore, Intense Violence, Mature Humor, Nudity, Strong Language, Strong Sexual Content, Use of Drugs and Alcohol </p> Fun for all ages. Great game to play with family. Sons been playing this since he was like 5 years old. Hes 12 now and still enjoys it. They keep updating it to keep it fresh. I have him play with volume off so he doesnt hear the bad language. no gta v online lies... need subscription for gta v online"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Bethesda-Softworks-Elder-Scrolls-V-Skyrim-Special-Edition-Pre-Owned-Xbox-One/55488480,5,1,"Bethesda Softworks Elder Scrolls V Skyrim Special Edition - Pre-Owned (Xbox One) Winner of more than 200 Game of the Year Awards, Skyrim Special Edition brings the epic fantasy to life in stunning detail."
